OWNER,TABLE_NAME,TABLESPACE_NAME,CLUSTER_NAME,IOT_NAME,STATUS,PCT_FREE,PCT_USED,INI_TRANS,MAX_TRANS,INITIAL_EXTENT,NEXT_EXTENT,MIN_EXTENTS,MAX_EXTENTS,PCT_INCREASE,FREELISTS,FREELIST_GROUPS,LOGGING,BACKED_UP,NUM_ROWS,BLOCKS,EMPTY_BLOCKS,AVG_SPACE,CHAIN_CNT,AVG_ROW_LEN,AVG_SPACE_FREELIST_BLOCKS,NUM_FREELIST_BLOCKS,DEGREE,INSTANCES,CACHE,TABLE_LOCK,SAMPLE_SIZE,LAST_ANALYZED,PARTITIONED,IOT_TYPE,OBJECT_ID_TYPE,TABLE_TYPE_OWNER,TABLE_TYPE,TEMPORARY,SECONDARY,NESTED,BUFFER_POOL,FLASH_CACHE,CELL_FLASH_CACHE,ROW_MOVEMENT,GLOBAL_STATS,USER_STATS,DURATION,SKIP_CORRUPT,MONITORING,CLUSTER_OWNER,DEPENDENCIES,COMPRESSION,COMPRESS_FOR,DROPPED,SEGMENT_CREATED
MDSYS,NDM_PARTITION_TMP_2,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,NDM_PARTITION_TMP_3,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,SDO_NETWORK_METADATA_TABLE,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:15.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,SDO_NETWORK_CONSTRAINTS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:15.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,SDO_NETWORK_LOCKS_WM,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:15.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,SDO_NETWORK_USER_DATA,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:15.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,SDO_NETWORK_HISTORIES,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:15.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,SDO_NETWORK_TIMESTAMPS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:15.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,WFS_FEATURETYPENESTEDSDOS$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,WFS_FEATURETABLEMDUPDATED$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,WFS_FEATURETABLEUPDATED$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,R_TABLE,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:14.0,NO,null,null,null,null,N,N,YES,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,WFS_FTXSDINFO$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,WFS_SRS$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,CURRENTSESSIONTOKENMAP_T$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,TOKENSESSIONMAP_T$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,ROWTOKENMAP_T$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:14.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,WFS_TRG_TABLE_TEMP$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,CSW_RECORD_TYPES$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,CSW_DOMAININFO$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,CSW_CAPABILITIESINFO$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,CSW_HARVESTMETADATA$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,CSW_RECORDTABLEMDUPDATED$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,CSW_RECORDTABLEUPDATED$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,RO_TABLE,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:14.0,NO,null,null,null,null,N,N,YES,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,CSW_RECORDDOMAINUPDATED$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,CSW_RECORDVIEWMAP$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,CSW_RTXSDINFO$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,CSW_PLUGIN_MAP$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,CSW_TRG_TABLE_TEMP$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,SDO_TIN_PC_SEQ,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,SDO_TIN_PC_SYSDATA_TABLE,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
SYSMAN,MGMT_TASK_QTABLE,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,null,null,null,null,null,null,null,null,         1,         1,    N,ENABLED,null,null,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,NO,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,OPENLSSERVICES,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,4,5,0,0,0,59,0,0,         1,         1,    N,ENABLED,4,2013-08-24 11:56:14.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,OPENLS_NODES,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,17,5,0,0,0,317,0,0,         1,         1,    N,ENABLED,17,2013-08-24 11:56:14.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,OPENLS_XPATHS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:14.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,OPENLS_CLASSIFICATIONS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,22,5,0,0,0,75,0,0,         1,         1,    N,ENABLED,22,2013-08-24 11:56:14.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,OPENLS_NAMESPACES,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,4,5,0,0,0,35,0,0,         1,         1,    N,ENABLED,4,2013-08-24 11:56:14.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,OLS_DIR_BUSINESS_CHAINS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,OLS_DIR_CATEGORY_TYPES,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,2,5,0,0,0,8,0,0,         1,         1,    N,ENABLED,2,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,OLS_DIR_CATEGORIES,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,OLS_DIR_BUSINESSES,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,OLS_DIR_CATEGORIZATIONS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,OLS_DIR_SYNONYMS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,SDO_WS_CONFERENCE,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,SDO_WS_CONFERENCE_RESULTS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,SDO_WS_CONFERENCE_PARTICIPANTS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,WFS_FEATURETYPE$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,WFS_FEATURETYPETAGS$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,WFS_FEATUREINSTANCEMETADATA$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,WFS_CAPABILITIESINFO$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
MDSYS,WFS_FEATURETYPECOMPLEXTAGS$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,WFS_FEATURETYPEATTRS$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,WFS_FEATURETYPESIMPLETAGATTRS$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,WFS_FTTYPECOMPLEXTAGATTRS$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,WFS_PROC_MAP$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
MDSYS,WFS_FEATURETYPEXMLCOLINFO$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:56:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYSMAN,MGMT_VERSIONS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,5,5,0,0,0,36,0,0,         1,         1,    N,ENABLED,5,2015-09-26 08:31:18.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYSMAN,MGMT_TABLE_SIZES,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:58:25.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
SYSMAN,MGMT_INDEX_SIZES,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:58:19.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
SYSMAN,MGMT_REBUILD_INDEXES,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,1,5,0,0,0,31,0,0,         1,         1,    N,ENABLED,1,2013-08-24 11:58:24.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYSMAN,MGMT_LICENSES,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:58:21.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
SYSMAN,MGMT_URL_PROXY,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:58:25.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
SYSMAN,MGMT_URL_CACHE,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:58:25.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
SYSMAN,MGMT_MASTER_AGENT,SYSAUX,null,null,VALID,10,null,2,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:58:21.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
SYSMAN,MGMT_MASTER_CHANGED_CALLBACK,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,1,5,0,0,0,48,0,0,         1,         1,    N,ENABLED,1,2013-08-24 11:58:21.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYSMAN,MGMT_BAM_DATA_HUBS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:58:15.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
